"GraphName" "TotalNodes" "TotalEdges" "OrderingType" "K" "CompleteHeuristicName" "HeuristicName" "NormalizedLoad" "CuttedEdges" "MaxCuttedEdgesRatio" "MinCuttedEdgesRatio" "CuttedEdgesRatio" "MaxTime" "MinTime" "AvgTime" "MaxIOTime" "MinIOTime" "AvgIOTime" "MaxPartitioningTime" "MinPartitioningTime" "AvgPartitioningTime" "IterationTime"
"cs4.graph" "22499" "43858" ".bfs" "8" "Unweighted_Index_With_Dispersion" "UIWD" "1.0003556187766713" "7311.5" "0.17485977472752975" "0.14608509279948925" "0.16670846823840577" "360" "300" "338.5" "25" "14" "17.5" "346" "346" "321.0" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Linear_Index_With_Dispersion" "LIWD" "1.0003556187766713" "7543.0" "0.18744584796388344" "0.14403301564138812" "0.17198686670618815" "405" "293" "328.5" "17" "11" "14.0" "388" "388" "314.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Exponentially_Index_With_Dispersion" "EIWD" "1.0003556187766713" "7602.75" "0.188859501117242" "0.14535546536549773" "0.17334921793059418" "342" "279" "304.75" "14" "9" "11.25" "330" "330" "293.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Unweighted_STC" "US" "1.0003556187766713" "7328.0" "0.18236125678325504" "0.14394181221213917" "0.16708468238405763" "446" "393" "413.5" "15" "11" "13.25" "435" "435" "400.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Linear_STC" "LS" "1.0003556187766713" "7336.0" "0.18229285421131836" "0.14398741392676365" "0.1672670892425555" "434" "374" "407.75" "16" "8" "12.5" "426" "426" "395.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "8" "Exponentially_STC" "ES" "1.0003556187766713" "7328.0" "0.18236125678325504" "0.14394181221213917" "0.16708468238405763" "599" "549" "569.75" "16" "12" "14.0" "583" "583" "555.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Hashing" "H" "1.000711237553343" "41587.5" "0.9533038442245428" "0.9418350129964886" "0.9482306534725706" "174" "99" "125.75" "19" "9" "14.25" "160" "160" "111.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Unweighted_Deterministic_Greedy_Parallel" "UDG" "1.0014224751066856" "8046.75" "0.19414930001368053" "0.16336814264216334" "0.1834727985772265" "892" "786" "825.75" "18" "11" "14.5" "877" "877" "811.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Linear_Deterministic_Greedy_Parallel" "LDG" "1.000711237553343" "8166.5" "0.19200601942633044" "0.1712344384148844" "0.18620320124036663" "848" "805" "820.25" "24" "14" "18.0" "824" "824" "802.25" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Exponentially_Deterministic_Greedy_Parallel" "EDG" "1.000711237553343" "8123.75" "0.19170960828127137" "0.1688859501117242" "0.1852284645902686" "913" "852" "883.25" "21" "17" "18.75" "895" "895" "864.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Unweighted_Randomized_Greedy_Parallel" "URG" "1.0014224751066856" "10033.0" "0.2405490446440786" "0.220689497925122" "0.22876100141365316" "1476" "1385" "1426.25" "22" "16" "18.5" "1460" "1460" "1407.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Linear_Randomized_Greedy_Parallel" "LRG" "1.000711237553343" "9865.75" "0.23338957544803685" "0.21040631127730403" "0.22494755802818187" "1763" "1629" "1673.5" "20" "13" "17.0" "1750" "1750" "1656.5" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Exponentially_Randomized_Greedy_Parallel" "ERG" "1.000711237553343" "9865.75" "0.23338957544803685" "0.21040631127730403" "0.22494755802818187" "1683" "1626" "1652.5" "18" "12" "15.75" "1668" "1668" "1636.75" "4"
"cs4.graph" "22499" "43858" ".bfs" "16" "Unweighted_Triangles_Parallel" "UT" "1.000711237553343" "41179.5" "0.9445711158739568" "0.9309134023439282" "0.9389279036891787" "880" "811" "850.0" "30" "10" "18.5" "861" "861" "831.5" "4"
